year,semester,entry_status,time_to_grad,count,ethnicity,gender,residency,college
1990,Spring,New Freshmen,NA,1,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Decline to State,Male,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Decline to State,Male,Resident,Clg of Engineering
1990,Spring,New Freshmen,NA,2,Decline to State,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Filipino,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,2,International,Female,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,International,Male,Nonresident,Clg of Engineering
1990,Spring,New Freshmen,NA,1,International,Male,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Japanese,Male,Resident,Clg of Chemistry
1990,Spring,New Freshmen,NA,2,Korean,Female,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,2,Korean,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Other,Male,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Other,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Other Asian,Female,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,6,Other Asian,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Other Asian,Male,Resident,NA
1990,Spring,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,Pacific Islander,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,South Asian,Female,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,South Asian,Female,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,2,South Asian,Male,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,White,Female,Nonresident,NA
1990,Spring,New Freshmen,NA,8,White,Female,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,6,White,Male,Nonresident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,White,Male,Resident,Clg of Environmental Design
1990,Spring,New Freshmen,NA,11,White,Male,Resident,Clg of Letters & Science
1990,Spring,New Freshmen,NA,1,White,Male,Resident,NA
1990,Spring,Other,2,1,White,Female,Resident,Haas School of Business
1990,Spring,Other,3,1,White,Male,Resident,Clg of Chemistry
1990,Spring,Other,4,1,Decline to State,Male,Resident,Clg of Letters & Science
1990,Spring,Other,4.5,1,Korean,Male,Resident,Clg of Letters & Science
1990,Spring,Other,4.5,1,Korean,Male,Resident,NA
1990,Spring,Other,NA,1,Korean,Female,Resident,Clg of Letters & Science
1990,Spring,Other,NA,1,Mexican American/Chicano,Male,Resident,Clg of Engineering
1990,Spring,Other,NA,1,White,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,2,African American/Black,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,African American/Black,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Chinese,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,1,Chinese,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Chinese,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,2,6,Chinese,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,2,Chinese,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2,3,Chinese,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,3,Chinese,Male,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Decline to State,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,5,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Decline to State,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,2,1,Decline to State,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Decline to State,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,8,Decline to State,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Decline to State,Male,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Decline to State,Male,Resident,NA
1990,Spring,Transfers,2,3,Filipino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Filipino,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2,1,International,Female,Nonresident,Clg of Environmental Design
1990,Spring,Transfers,2,2,International,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,1,International,Female,Nonresident,Clg of Natural Resources
1990,Spring,Transfers,2,2,International,Female,Nonresident,Haas School of Business
1990,Spring,Transfers,2,2,International,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,3,International,Male,Nonresident,Haas School of Business
1990,Spring,Transfers,2,1,Japanese,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,3,Japanese,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Japanese,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,2,1,Japanese,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Japanese,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Korean,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Korean,Male,Nonresident,Haas School of Business
1990,Spring,Transfers,2,1,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,2,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Native American/Alaska Native,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Other,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Other,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Other Asian,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Other Asian,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,1,Other Asian,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,Other Asian,Male,Resident,Haas School of Business
1990,Spring,Transfers,2,1,Other Hispanic/Latino,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,2,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,Other Hispanic/Latino,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,1,South Asian,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,South Asian,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,4,White,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2,1,White,Female,Resident,Clg of Engineering
1990,Spring,Transfers,2,2,White,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,38,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,White,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,2,2,White,Female,Resident,Haas School of Business
1990,Spring,Transfers,2,1,White,Male,Nonresident,Haas School of Business
1990,Spring,Transfers,2,1,White,Male,Resident,Clg of Chemistry
1990,Spring,Transfers,2,2,White,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2,7,White,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2,30,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2,2,White,Male,Resident,Clg of Natural Resources
1990,Spring,Transfers,2,8,White,Male,Resident,Haas School of Business
1990,Spring,Transfers,2.5,2,African American/Black,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,4,African American/Black,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,African American/Black,Male,Resident,Haas School of Business
1990,Spring,Transfers,2.5,1,African American/Black,Male,Resident,NA
1990,Spring,Transfers,2.5,1,Chinese,Female,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,2,Chinese,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Chinese,Male,Nonresident,Clg of Engineering
1990,Spring,Transfers,2.5,5,Chinese,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,5,Chinese,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,6,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Decline to State,Female,Resident,NA
1990,Spring,Transfers,2.5,1,Decline to State,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,1,Decline to State,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2.5,3,Decline to State,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,5,Filipino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Filipino,Female,Resident,NA
1990,Spring,Transfers,2.5,1,Filipino,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,International,Female,Nonresident,Clg of Chemistry
1990,Spring,Transfers,2.5,5,International,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,International,Female,Nonresident,Clg of Natural Resources
1990,Spring,Transfers,2.5,1,International,Male,Nonresident,Clg of Engineering
1990,Spring,Transfers,2.5,2,International,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Japanese,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,2,Korean,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Korean,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,3,Korean,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,4,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Mexican American/Chicano,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,3,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Mexican American/Chicano,Male,Resident,NA
1990,Spring,Transfers,2.5,4,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Other,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Other,Female,Resident,NA
1990,Spring,Transfers,2.5,1,Other,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Other Asian,Female,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,1,Other Asian,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,3,Other Asian,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,6,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,2,Other Hispanic/Latino,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,1,Other Hispanic/Latino,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2.5,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,Pacific Islander,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,South Asian,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,2,White,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,1,White,Female,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,51,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,5,White,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,2.5,1,White,Female,Resident,Haas School of Business
1990,Spring,Transfers,2.5,1,White,Female,Resident,NA
1990,Spring,Transfers,2.5,3,White,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,2.5,4,White,Male,Resident,Clg of Engineering
1990,Spring,Transfers,2.5,1,White,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,2.5,32,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,2.5,5,White,Male,Resident,Clg of Natural Resources
1990,Spring,Transfers,3,1,Chinese,Female,Resident,Clg of Chemistry
1990,Spring,Transfers,3,2,Chinese,Female,Resident,Clg of Engineering
1990,Spring,Transfers,3,1,Chinese,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,Chinese,Male,Resident,NA
1990,Spring,Transfers,3,1,Decline to State,Female,Resident,Clg of Engineering
1990,Spring,Transfers,3,1,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,Filipino,Male,Resident,Clg of Engineering
1990,Spring,Transfers,3,1,International,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,3,2,International,Male,Nonresident,Clg of Chemistry
1990,Spring,Transfers,3,2,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,Other Asian,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,Other Asian,Male,Resident,Clg of Chemistry
1990,Spring,Transfers,3,1,Other Asian,Male,Resident,Clg of Engineering
1990,Spring,Transfers,3,1,Other Asian,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,Other Hispanic/Latino,Female,Resident,NA
1990,Spring,Transfers,3,1,South Asian,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,2,White,Female,Resident,Clg of Chemistry
1990,Spring,Transfers,3,1,White,Female,Resident,Clg of Engineering
1990,Spring,Transfers,3,7,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3,1,White,Female,Resident,NA
1990,Spring,Transfers,3,1,White,Male,Nonresident,Clg of Chemistry
1990,Spring,Transfers,3,1,White,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,3,6,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,3,African American/Black,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,3,African American/Black,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Chinese,Female,Resident,Clg of Engineering
1990,Spring,Transfers,3.5,1,Chinese,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,3.5,2,Chinese,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Chinese,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,3.5,1,Chinese,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,2,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Decline to State,Male,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,3.5,3,Decline to State,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Filipino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,2,International,Male,Nonresident,Clg of Chemistry
1990,Spring,Transfers,3.5,1,Korean,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,2,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Other,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,Other,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,3.5,1,Other Asian,Female,Resident,Clg of Engineering
1990,Spring,Transfers,3.5,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,8,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,White,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,3.5,1,White,Female,Resident,NA
1990,Spring,Transfers,3.5,1,White,Male,Resident,Clg of Chemistry
1990,Spring,Transfers,3.5,7,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,3.5,1,White,Male,Resident,Clg of Natural Resources
1990,Spring,Transfers,3.5,1,White,Male,Resident,NA
1990,Spring,Transfers,4,1,Filipino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,4,1,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,4,1,Other,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,4,1,White,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,4,3,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,4,1,White,Female,Resident,Clg of Natural Resources
1990,Spring,Transfers,4,4,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,4.5,1,African American/Black,Male,Resident,NA
1990,Spring,Transfers,4.5,1,Japanese,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,4.5,4,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,4.5,1,White,Female,Resident,NA
1990,Spring,Transfers,4.5,1,White,Male,Resident,Clg of Engineering
1990,Spring,Transfers,4.5,3,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,5,1,Japanese,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,5,1,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,5.5,1,African American/Black,Male,Resident,NA
1990,Spring,Transfers,5.5,1,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,5.5,1,Filipino,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,5.5,1,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
1990,Spring,Transfers,5.5,1,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,5.5,1,White,Female,Resident,Clg of Environmental Design
1990,Spring,Transfers,5.5,1,White,Male,Resident,Clg of Engineering
1990,Spring,Transfers,5.5,1,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,6,1,Chinese,Female,Resident,Clg of Chemistry
1990,Spring,Transfers,6,1,Decline to State,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,6,1,White,Female,Nonresident,Clg of Letters & Science
1990,Spring,Transfers,6,1,White,Female,Resident,Clg of Letters & Science
1990,Spring,Transfers,6,1,White,Male,Resident,Clg of Letters & Science
1990,Spring,Transfers,6,1,African American/Black,Male,Nonresident,NA
1990,Spring,Transfers,6,1,Chinese,Female,Resident,Clg of Letters & Science
